views,likes,dislikes,comment_count,category_id,channel_title,publish_time
263929.0,10052.0,257.0,675.0,4,Channel_78,2023-01-13
125338.0,3826.0,91.0,632.0,4,Channel_189,2023-07-04
4178331.0,187541.0,3122.0,11929.0,4,Channel_441,2023-11-14
4235700.0,91311.0,2569.0,23845.0,7,Channel_307,2023-12-28
240715.0,3238.0,235.0,1265.0,5,Channel_216,2023-10-24
7208063.0,342114.0,5190.0,12665.0,4,Channel_403,2023-08-29
340049.0,8545.0,308.0,1902.0,6,Channel_283,2023-09-21
1995351.0,65959.0,1455.0,14901.0,5,Channel_319,2023-12-02
6203896.0,258579.0,4725.0,13200.0,2,Channel_444,2023-03-15
1124417.0,25831.0,406.0,5824.0,5,Channel_61,2023-03-10
2986109.0,115403.0,1114.0,10132.0,2,Channel_61,2023-10-15
428112.0,6600.0,344.0,1805.0,4,Channel_215,2023-11-23
811847.0,17578.0,298.0,2443.0,4,Channel_382,2023-08-09
796738.0,12579.0,483.0,2772.0,2,Channel_45,2023-02-17
270180.0,11469.0,88.0,325.0,3,Channel_405,2023-02-28
844459.0,15965.0,705.0,6647.0,6,Channel_172,2023-01-25
54326.0,,11.0,292.0,5,Channel_221,2023-10-18
450310.0,21494.0,381.0,2029.0,6,Channel_385,2023-11-16
680273.0,21164.0,437.0,2507.0,6,Channel_95,2023-01-25
720457.0,22767.0,193.0,3441.0,1,Channel_347,2023-03-06
741926.0,21101.0,436.0,2716.0,4,Channel_44,2023-09-13
1062858.0,24484.0,377.0,3741.0,5,Channel_228,2023-05-29
3137331.0,91065.0,1227.0,13326.0,6,Channel_62,2023-04-27
6913829.0,235847.0,2879.0,20271.0,5,Channel_317,2023-04-09
327902.0,16211.0,51.0,741.0,6,Channel_219,2023-08-28
108402.0,5150.0,107.0,531.0,4,Channel_335,2023-10-11
149629.0,6656.0,19.0,1032.0,6,Channel_89,2023-10-28
453883.0,20681.0,316.0,939.0,2,Channel_112,2023-04-04
594905.0,17082.0,258.0,731.0,4,Channel_207,2023-03-07
257818.0,9358.0,176.0,703.0,5,Channel_488,2023-06-24
90018.0,4123.0,38.0,707.0,7,Channel_467,2023-11-07
482993.0,12422.0,341.0,3285.0,3,Channel_367,2023-08-24
1728653.0,83789.0,1307.0,8939.0,6,Channel_306,2023-06-17
3953291.0,105282.0,2852.0,29668.0,2,Channel_203,2023-08-26
394413.0,13427.0,80.0,1624.0,4,Channel_297,2023-01-08
526499.0,20213.0,364.0,4150.0,1,Channel_33,2023-11-07
188453.0,9050.0,66.0,579.0,7,Channel_489,2023-02-13
1129315.0,22343.0,142.0,3029.0,7,Channel_215,2023-10-04
220388.0,8781.0,104.0,1205.0,4,Channel_12,2023-12-07
3783862.0,116666.0,1855.0,13800.0,7,Channel_2,2023-06-03
33802.0,701.0,18.0,182.0,5,Channel_363,2023-02-13
585804.0,24056.0,430.0,1836.0,5,Channel_149,2023-08-02
2196146.0,70472.0,830.0,11695.0,1,Channel_142,2023-07-21
1736998.0,63294.0,667.0,5090.0,2,Channel_290,2023-06-05
262580255.0,6017300.0,40568.0,356270.0,5,Channel_207,2023-08-09
2420779.0,70810.0,1738.0,17877.0,2,Channel_341,2023-06-03
161440.0,5601.0,99.0,1160.0,2,Channel_192,2023-02-06
993582.0,26028.0,412.0,7746.0,4,Channel_407,2023-08-15
34458.0,618.0,25.0,207.0,2,Channel_341,2023-11-19
1023563.0,49608.0,597.0,5915.0,6,Channel_306,2023-05-02
227269.0,6922.0,119.0,1117.0,5,Channel_398,2023-01-10
7502753.0,295284.0,4203.0,14117.0,5,Channel_469,2023-12-06
400680.0,10595.0,270.0,931.0,3,Channel_252,2023-12-02
952141.0,23047.0,661.0,2881.0,7,Channel_204,2023-07-01
337353.0,8868.0,121.0,2439.0,2,Channel_362,2023-01-22
38946626.0,1026939.0,8828.0,86103.0,3,Channel_46,2023-09-30
632550.0,20094.0,152.0,4719.0,4,Channel_374,2023-07-14
46974436.0,1490912.0,31729.0,218877.0,3,Channel_495,2023-01-27
6127538.0,183129.0,5426.0,36820.0,7,Channel_261,2023-10-13
3153847.0,48542.0,1478.0,5588.0,2,Channel_66,2023-04-09
2514203.0,75031.0,635.0,7249.0,7,Channel_150,2023-08-08
2643448.0,44315.0,2064.0,20380.0,5,Channel_70,2023-11-24
25455.0,383.0,22.0,73.0,4,Channel_364,2023-10-01
688474.0,32569.0,614.0,2118.0,2,Channel_2,2023-10-16
6519550.0,222956.0,4213.0,15537.0,4,Channel_29,2023-03-08
1090564.0,39674.0,954.0,2076.0,1,Channel_256,2023-11-12
72375.0,1887.0,8.0,191.0,2,Channel_61,2023-04-22
1082941.0,50204.0,213.0,5952.0,1,Channel_100,2023-08-01
36332057.0,1290414.0,6660.0,152143.0,3,Channel_384,2023-06-21
14559925.0,593561.0,10794.0,70998.0,2,Channel_455,2023-12-06
1062348.0,26285.0,173.0,1972.0,1,Channel_144,2023-03-01
8063825.0,390293.0,4409.0,53341.0,6,Channel_192,2023-01-31
577802.0,24741.0,304.0,3749.0,5,Channel_353,2023-09-25
39825.0,1759.0,15.0,46.0,3,Channel_353,2023-06-04
189296.0,3197.0,167.0,697.0,2,Channel_270,2023-12-17
27392438.0,570818.0,6941.0,40579.0,2,Channel_299,2023-01-03
695241.0,14896.0,290.0,4550.0,5,Channel_460,2023-06-19
739132.0,15401.0,589.0,4554.0,5,Channel_427,2023-08-03
660217.0,29192.0,84.0,4829.0,7,Channel_326,2023-09-09
54204429.0,611176.0,38250.0,143903.0,1,Channel_311,2023-02-01
31075113.0,405344.0,25940.0,130331.0,1,Channel_204,2023-11-16
101702299.0,2131334.0,95503.0,233042.0,1,Channel_245,2023-07-03
874939.0,15744.0,778.0,3149.0,7,Channel_31,2023-07-09
2172196.0,41868.0,842.0,10113.0,4,Channel_332,2023-08-02
57914.0,2428.0,36.0,80.0,3,Channel_458,2023-05-08
23065968.0,750222.0,3911.0,138490.0,2,Channel_424,2023-10-20
116360.0,1190.0,39.0,559.0,3,Channel_411,2023-10-24
1855289.0,50414.0,343.0,12621.0,5,Channel_52,2023-01-24
133973.0,3526.0,51.0,389.0,6,Channel_384,2023-01-19
370373.0,5392.0,329.0,2712.0,3,Channel_243,2023-03-21
225365.0,8349.0,93.0,1801.0,3,Channel_263,2023-02-04
356557.0,13579.0,216.0,2651.0,1,Channel_174,2023-04-18
409116.0,15888.0,200.0,2637.0,5,Channel_100,2023-11-02
401701.0,15722.0,206.0,2686.0,3,Channel_417,2023-07-19
6367184.0,63685.0,6193.0,31939.0,2,Channel_475,2023-07-11
131963.0,6355.0,48.0,308.0,1,Channel_392,2023-08-21
1869315.0,79574.0,1242.0,10729.0,7,Channel_389,2023-03-04
13741325.0,634290.0,6569.0,82301.0,3,Channel_61,2023-02-12
430890.0,4579.0,67.0,3403.0,5,Channel_456,2023-01-25
286119.0,13549.0,155.0,1370.0,6,Channel_360,2023-06-13
758388.0,32149.0,631.0,2199.0,2,Channel_188,2023-07-03
12729726.0,553600.0,2404.0,73650.0,6,Channel_469,2023-11-30
1773056.0,24347.0,288.0,13928.0,5,Channel_408,2023-04-06
415639.0,16439.0,99.0,931.0,5,Channel_7,2023-03-25
3165284.0,153189.0,2494.0,10388.0,5,Channel_189,2023-04-04
132643.0,4927.0,100.0,636.0,6,Channel_83,2023-10-06
4698336.0,154211.0,2859.0,10296.0,4,Channel_351,2023-04-16
2722918.0,130224.0,1420.0,3146.0,2,Channel_420,2023-03-27
649776.0,18010.0,584.0,2183.0,5,Channel_283,2023-03-03
224769.0,7636.0,178.0,1586.0,4,Channel_124,2023-07-28
204156.0,5931.0,170.0,266.0,1,Channel_157,2023-06-08
3504767.0,165824.0,2916.0,14028.0,4,Channel_87,2023-03-11
14047584.0,183228.0,9531.0,88997.0,1,Channel_148,2023-09-20
336174.0,10100.0,172.0,2579.0,6,Channel_70,2023-12-08
3007962.0,112733.0,2642.0,23758.0,7,Channel_460,2023-08-23
18508.0,771.0,17.0,73.0,7,Channel_370,2023-05-20
373534.0,12446.0,45.0,2859.0,4,Channel_76,2023-10-08
1130174.0,52391.0,165.0,1410.0,6,Channel_114,2023-12-02
194976.0,9296.0,188.0,1213.0,5,Channel_3,2023-08-20
184792.0,2323.0,65.0,1016.0,4,Channel_234,2023-12-27
316298.0,8254.0,280.0,869.0,4,Channel_167,2023-02-21
2157338.0,23598.0,971.0,9819.0,5,Channel_99,2023-08-28
826820.0,19163.0,171.0,1577.0,1,Channel_124,2023-01-20
13678.0,431.0,2.0,97.0,5,Channel_467,2023-06-28
17302.0,803.0,4.0,61.0,2,Channel_45,2023-07-29
357278.0,15671.0,116.0,1923.0,7,Channel_382,2023-05-12
3003753.0,45357.0,1621.0,6342.0,7,Channel_324,2023-08-20
4939.0,68.0,4.0,12.0,4,Channel_287,2023-04-03
442652.0,14860.0,437.0,3516.0,2,Channel_106,2023-02-01
419788.0,13133.0,209.0,2633.0,5,Channel_294,2023-12-29
19320467.0,399066.0,10942.0,149421.0,7,Channel_481,2023-09-07
556797.0,25600.0,317.0,1710.0,6,Channel_134,2023-05-05
2586919.0,121830.0,1515.0,5567.0,5,Channel_8,2023-05-17
1595207.0,41642.0,903.0,7213.0,3,Channel_28,2023-10-01
16964.0,774.0,2.0,76.0,2,Channel_271,2023-12-22
5589578.0,141740.0,568.0,12435.0,7,Channel_223,2023-04-11
1850179.0,73032.0,348.0,11346.0,3,Channel_8,2023-08-08
3323528.0,96508.0,636.0,11740.0,2,Channel_310,2023-04-15
3093210585.0,46099127.0,2271676.0,7128479.0,6,Channel_134,2023-10-29
18616.0,877.0,5.0,62.0,3,Channel_29,2023-04-08
37859530.0,1066271.0,34272.0,187239.0,3,Channel_115,2023-11-13
676782.0,26651.0,633.0,4118.0,2,Channel_494,2023-07-23
2136454.0,52743.0,2090.0,9343.0,5,Channel_34,2023-01-22
1097972.0,11809.0,1038.0,5138.0,1,Channel_7,2023-07-18
514797.0,7218.0,177.0,1015.0,5,Channel_40,2023-04-23
384744.0,11484.0,215.0,2848.0,1,Channel_330,2023-05-30
2324505.0,87398.0,600.0,17436.0,2,Channel_397,2023-09-01
57853.0,1353.0,48.0,335.0,4,Channel_62,2023-07-03
5395945.0,204072.0,4854.0,6062.0,5,Channel_86,2023-10-12
523144.0,19851.0,453.0,2490.0,3,Channel_213,2023-12-04
125475.0,4788.0,61.0,678.0,5,Channel_116,2023-12-05
488930.0,14522.0,383.0,3893.0,2,Channel_65,2023-10-30
14861707.0,692488.0,2791.0,118484.0,4,Channel_297,2023-10-28
412227.0,12189.0,56.0,2887.0,4,Channel_379,2023-03-31
2463041.0,68991.0,1916.0,3564.0,5,Channel_170,2023-08-11
278755.0,5011.0,135.0,2139.0,5,Channel_116,2023-09-06
5475771.0,122144.0,5454.0,28959.0,6,Channel_322,2023-06-27
4737478.0,55397.0,888.0,31297.0,5,Channel_116,2023-04-29
48506951.0,1714304.0,42204.0,186769.0,2,Channel_221,2023-06-24
846506.0,16881.0,450.0,2741.0,1,Channel_395,2023-08-08
4580458.0,101531.0,3868.0,19434.0,6,Channel_357,2023-08-07
1463198.0,59746.0,1222.0,2968.0,1,Channel_50,2023-11-16
16058415.0,370770.0,14844.0,56196.0,3,Channel_327,2023-03-19
285596.0,5623.0,105.0,2000.0,7,Channel_419,2023-03-30
5336127.0,89446.0,5095.0,6754.0,2,Channel_478,2023-03-20
814725.0,33399.0,193.0,1675.0,6,Channel_336,2023-07-21
1057717.0,16065.0,184.0,1984.0,4,Channel_79,2023-03-06
1444834.0,40672.0,706.0,5521.0,6,Channel_488,2023-01-05
1991664.0,60302.0,1684.0,15891.0,3,Channel_20,2023-03-25
953164.0,35739.0,501.0,2110.0,4,Channel_412,2023-07-13
1847652.0,65280.0,1564.0,3729.0,6,Channel_379,2023-01-07
28239609.0,1198173.0,21369.0,209125.0,4,Channel_37,2023-07-13
8631245.0,101763.0,2490.0,61924.0,5,Channel_259,2023-08-06
6840075.0,149508.0,6525.0,8384.0,4,Channel_93,2023-12-14
483555.0,10254.0,75.0,3028.0,6,Channel_187,2023-01-23
203113.0,3217.0,185.0,1135.0,4,Channel_357,2023-05-26
8126177.0,175258.0,3039.0,51798.0,2,Channel_201,2023-10-13
6935014.0,155279.0,3815.0,30941.0,5,Channel_411,2023-05-26
22870109.0,706123.0,10980.0,181581.0,5,Channel_288,2023-01-03
359345.0,13133.0,92.0,470.0,3,Channel_48,2023-10-16
759870.0,19182.0,321.0,2007.0,5,Channel_253,2023-12-26
45299.0,1757.0,12.0,171.0,1,Channel_46,2023-08-14
548563.0,12862.0,156.0,2276.0,2,Channel_370,2023-08-03
8825369.0,190728.0,2368.0,65745.0,3,Channel_231,2023-06-16
473075.0,14972.0,256.0,2328.0,1,Channel_95,2023-05-22
4329487.0,47402.0,3542.0,5697.0,4,Channel_303,2023-11-14
821588.0,10838.0,503.0,3167.0,7,Channel_218,2023-03-06
2299297.0,61434.0,2078.0,9003.0,1,Channel_40,2023-11-30
121130.0,5780.0,82.0,940.0,3,Channel_387,2023-08-01
1426050.0,55417.0,1027.0,7407.0,5,Channel_203,2023-10-17
3034.0,41.0,2.0,17.0,2,Channel_116,2023-04-09
827536.0,36290.0,418.0,4959.0,7,Channel_413,2023-06-16
46122.0,1812.0,33.0,295.0,3,Channel_91,2023-05-07
13416409.0,462032.0,2183.0,73057.0,1,Channel_58,2023-06-07
5693380.0,243743.0,4975.0,15146.0,7,Channel_434,2023-09-08
3058215.0,80016.0,2447.0,21769.0,1,Channel_495,2023-03-03
25191381.0,475111.0,8079.0,154293.0,3,Channel_10,2023-02-02
180262.0,5495.0,143.0,1116.0,7,Channel_256,2023-10-02
39615317.0,1265855.0,4412.0,315968.0,6,Channel_317,2023-10-29
7759148.0,244670.0,2293.0,51348.0,6,Channel_249,2023-01-22
749296.0,24429.0,119.0,5098.0,3,Channel_483,2023-01-13
11654935.0,558833.0,9350.0,89275.0,6,Channel_367,2023-09-02
131586.0,6065.0,103.0,271.0,3,Channel_377,2023-04-14
231185.0,10410.0,192.0,1037.0,5,Channel_317,2023-10-04
356048.0,14974.0,37.0,1803.0,7,Channel_407,2023-01-08
417502.0,19930.0,230.0,1380.0,3,Channel_6,2023-12-14
145348.0,2026.0,107.0,999.0,4,Channel_331,2023-05-11
13882868.0,286056.0,3330.0,87975.0,2,Channel_188,2023-10-27
716613.0,21357.0,491.0,4333.0,2,Channel_235,2023-04-08
2433911.0,106755.0,428.0,19423.0,4,Channel_371,2023-10-05
384346.0,11610.0,101.0,1082.0,1,Channel_411,2023-10-13
31533.0,,17.0,194.0,1,Channel_183,2023-10-16
2063914.0,32111.0,1420.0,10030.0,1,Channel_287,2023-06-23
26252.0,528.0,6.0,84.0,7,Channel_123,2023-11-29
1048354.0,41170.0,280.0,2227.0,1,Channel_158,2023-07-25
77915.0,1293.0,22.0,567.0,5,Channel_323,2023-04-14
64010136.0,1539715.0,20152.0,330816.0,4,Channel_13,2023-04-24
7442560.0,153277.0,2262.0,50420.0,2,Channel_315,2023-12-27
1485865.0,35653.0,677.0,7158.0,4,Channel_54,2023-05-12
15057900.0,577214.0,10366.0,38245.0,2,Channel_360,2023-02-09
221321.0,5470.0,109.0,744.0,1,Channel_277,2023-11-04
3566013.0,114863.0,2847.0,13090.0,5,Channel_43,2023-01-09
1793395.0,25103.0,1340.0,14007.0,3,Channel_267,2023-02-16
2039143.0,86053.0,436.0,2120.0,3,Channel_109,2023-07-14
15320571.0,379882.0,2206.0,121027.0,6,Channel_323,2023-01-07
5204240.0,187047.0,4633.0,40922.0,1,Channel_166,2023-02-28
2142422.0,83588.0,368.0,17082.0,1,Channel_351,2023-06-19
43924.0,808.0,10.0,190.0,4,Channel_408,2023-05-03
176294.0,8001.0,21.0,1366.0,5,Channel_106,2023-09-07
940891.0,32601.0,626.0,3546.0,5,Channel_51,2023-07-27
1449522.0,39353.0,905.0,1716.0,4,Channel_204,2023-04-26
125441.0,2169.0,124.0,322.0,5,Channel_445,2023-08-28
149581709.0,7133856.0,134360.0,1139375.0,7,Channel_302,2023-02-24
24960075.0,1003463.0,11725.0,27365.0,7,Channel_43,2023-03-18
4009739.0,73462.0,1742.0,19335.0,5,Channel_283,2023-06-19
1388971.0,32653.0,510.0,2124.0,7,Channel_85,2023-02-18
786684.0,33345.0,187.0,2364.0,3,Channel_217,2023-08-13
179183.0,6778.0,40.0,290.0,5,Channel_158,2023-03-12
1404176.0,57054.0,308.0,9853.0,7,Channel_350,2023-06-05
2013742.0,55676.0,408.0,10346.0,1,Channel_127,2023-02-17
100356.0,3880.0,32.0,734.0,3,Channel_191,2023-10-07
2346306.0,59736.0,882.0,13652.0,1,Channel_266,2023-07-22
881590.0,16266.0,851.0,6874.0,1,Channel_387,2023-05-23
26486.0,935.0,16.0,121.0,7,Channel_461,2023-11-14
215180.0,10553.0,213.0,1177.0,7,Channel_60,2023-05-07
525859.0,11792.0,229.0,2647.0,4,Channel_283,2023-11-29
52450232.0,1491621.0,26847.0,230247.0,6,Channel_466,2023-06-03
3660485.0,135292.0,1435.0,25337.0,5,Channel_379,2023-03-07
83203.0,2634.0,22.0,459.0,5,Channel_429,2023-04-07
3178985.0,139040.0,728.0,21011.0,5,Channel_62,2023-07-01
54469.0,2204.0,52.0,354.0,5,Channel_408,2023-12-29
10484223.0,129290.0,10360.0,24505.0,7,Channel_302,2023-06-28
468715.0,23406.0,66.0,2602.0,3,Channel_126,2023-05-10
997221.0,39985.0,235.0,2391.0,2,Channel_462,2023-02-09
17048850.0,759631.0,8203.0,86663.0,1,Channel_487,2023-10-28
91645.0,3304.0,25.0,526.0,6,Channel_172,2023-12-28
73553.0,3255.0,31.0,587.0,6,Channel_63,2023-12-17
374296.0,5426.0,81.0,454.0,2,Channel_260,2023-05-14
9595048.0,229413.0,4902.0,15723.0,2,Channel_16,2023-04-20
57602.0,2595.0,20.0,89.0,2,Channel_179,2023-03-14
4170.0,75.0,2.0,16.0,7,Channel_330,2023-07-28
487810.0,6405.0,90.0,3293.0,3,Channel_368,2023-03-07
3625423.0,150545.0,1759.0,25046.0,2,Channel_101,2023-08-30
13263461.0,575892.0,13064.0,81688.0,3,Channel_475,2023-03-21
476240.0,7861.0,189.0,3466.0,7,Channel_176,2023-03-30
528156.0,23331.0,469.0,1722.0,4,Channel_193,2023-06-28
12088939.0,452981.0,10383.0,19549.0,4,Channel_453,2023-09-20
28582.0,880.0,27.0,40.0,6,Channel_461,2023-03-08
552914.0,23891.0,448.0,3851.0,4,Channel_301,2023-11-22
1760041.0,47116.0,1221.0,10759.0,3,Channel_387,2023-04-16
2953311.0,52450.0,2572.0,17396.0,3,Channel_273,2023-04-09
433821.0,9281.0,73.0,1465.0,1,Channel_467,2023-04-07
1288362.0,38917.0,666.0,4715.0,2,Channel_421,2023-02-16
8294.0,259.0,8.0,64.0,5,Channel_261,2023-02-01
322385.0,13612.0,256.0,466.0,5,Channel_175,2023-07-24
2978759.0,124078.0,2877.0,19112.0,2,Channel_234,2023-05-29
168622.0,5607.0,135.0,534.0,5,Channel_300,2023-05-13
1353181.0,55794.0,1201.0,1723.0,5,Channel_216,2023-07-06
2939485.0,51943.0,2163.0,18219.0,7,Channel_491,2023-07-09
606161.0,7275.0,476.0,2010.0,5,Channel_417,2023-05-08
1691164.0,76010.0,965.0,10240.0,6,Channel_247,2023-12-31
175349.0,2283.0,163.0,1044.0,3,Channel_21,2023-10-25
795541.0,15805.0,670.0,3774.0,3,Channel_451,2023-11-06
4075208.0,154095.0,3503.0,26251.0,3,Channel_324,2023-03-29
1646144.0,43422.0,1162.0,8341.0,2,Channel_243,2023-05-02
372107.0,16764.0,139.0,1119.0,4,Channel_288,2023-11-29
1883105.0,41276.0,249.0,11560.0,6,Channel_280,2023-11-01
5021401.0,52598.0,4731.0,25730.0,6,Channel_244,2023-05-16
19933.0,439.0,13.0,22.0,5,Channel_163,2023-11-25
12214669.0,404587.0,4499.0,89308.0,1,Channel_146,2023-07-19
613841.0,15369.0,144.0,2958.0,3,Channel_67,2023-06-21
2816428.0,88422.0,2384.0,19941.0,7,Channel_103,2023-09-18
13183727.0,594110.0,11244.0,94648.0,6,Channel_310,2023-05-05
77393.0,3599.0,64.0,318.0,6,Channel_410,2023-08-31
291011.0,6006.0,198.0,1325.0,1,Channel_444,2023-03-13
675293.0,19236.0,290.0,2641.0,5,Channel_125,2023-03-01
250821.0,8018.0,94.0,1040.0,6,Channel_117,2023-04-20
38642882.0,1853486.0,4162.0,280780.0,6,Channel_472,2023-02-11
216740.0,10825.0,184.0,1412.0,4,Channel_251,2023-10-14
395896.0,7687.0,71.0,747.0,1,Channel_321,2023-05-27
1809893.0,70729.0,1208.0,9542.0,7,Channel_435,2023-10-14
108630.0,2729.0,60.0,866.0,7,Channel_370,2023-02-22
545053.0,5627.0,313.0,2817.0,5,Channel_226,2023-06-26
2269129.0,23531.0,2119.0,14752.0,5,Channel_188,2023-10-07
618022.0,17566.0,79.0,3945.0,3,Channel_187,2023-06-15
997718.0,29466.0,794.0,3444.0,4,Channel_76,2023-11-24
417206.0,4549.0,61.0,1503.0,5,Channel_273,2023-09-10
58166.0,2180.0,8.0,353.0,4,Channel_469,2023-04-14
2287995.0,49787.0,1114.0,10296.0,3,Channel_149,2023-02-23
40219646.0,1302945.0,6305.0,200857.0,7,Channel_195,2023-09-13
1247689.0,27495.0,1011.0,7474.0,1,Channel_364,2023-12-28
1887055.0,31486.0,1088.0,12158.0,6,Channel_284,2023-06-23
4806336.0,126344.0,606.0,13941.0,6,Channel_473,2023-09-09
94972.0,1832.0,13.0,193.0,2,Channel_44,2023-06-27
36216643.0,1136914.0,23592.0,110191.0,2,Channel_454,2023-02-19
1802450.0,32360.0,1488.0,8206.0,2,Channel_446,2023-04-22
31443844.0,953888.0,15534.0,106752.0,6,Channel_170,2023-07-30
277599.0,4524.0,166.0,1382.0,4,Channel_94,2023-09-06
45632185.0,1681044.0,37411.0,62710.0,2,Channel_224,2023-06-25
5667797.0,227605.0,3681.0,25892.0,1,Channel_278,2023-04-18
3634856.0,52399.0,1099.0,12998.0,5,Channel_38,2023-06-03
1920409.0,55139.0,1252.0,9108.0,4,Channel_270,2023-12-14
731566.0,9390.0,487.0,2895.0,6,Channel_482,2023-06-05
13270623.0,450236.0,10095.0,39674.0,1,Channel_235,2023-05-21
1592347.0,32764.0,1049.0,11670.0,7,Channel_111,2023-06-01
23526.0,732.0,23.0,54.0,6,Channel_378,2023-10-01
128750.0,3952.0,36.0,743.0,4,Channel_410,2023-02-14
829276.0,38955.0,793.0,6197.0,4,Channel_168,2023-03-13
2235550.0,71456.0,1307.0,10665.0,4,Channel_54,2023-05-06
1073917.0,35783.0,757.0,7662.0,3,Channel_397,2023-06-02
13769156.0,358909.0,2609.0,25803.0,5,Channel_127,2023-12-16
24289.0,1165.0,11.0,108.0,2,Channel_478,2023-11-13
16026610.0,65849.0,1270.0,6730.0,3,Channel_275,2023-11-06
31699.0,679.0,23.0,34.0,5,Channel_42,2023-08-09
5495415.0,240525.0,748.0,22547.0,6,Channel_41,2023-08-04
995582.0,27175.0,589.0,3567.0,2,Channel_50,2023-11-27
2783501.0,120099.0,500.0,15834.0,7,Channel_487,2023-05-25
213680.0,9170.0,213.0,1617.0,3,Channel_387,2023-04-18
15540030.0,272802.0,14104.0,24872.0,3,Channel_159,2023-12-21
9659470.0,367501.0,1149.0,31802.0,1,Channel_332,2023-10-09
3863518.0,83551.0,3372.0,15873.0,7,Channel_399,2023-11-19
928166.0,20327.0,861.0,3886.0,7,Channel_182,2023-11-03
3835133.0,83813.0,1604.0,24636.0,3,Channel_181,2023-11-22
292499.0,11414.0,219.0,1200.0,4,Channel_429,2023-12-01
6656546.0,127759.0,3314.0,7922.0,6,Channel_166,2023-03-06
32571942.0,326900.0,22465.0,194478.0,7,Channel_232,2023-10-12
10233949.0,395127.0,4158.0,73621.0,3,Channel_206,2023-09-23
279510.0,4709.0,109.0,1285.0,4,Channel_355,2023-01-07
2477684.0,35132.0,1194.0,12556.0,5,Channel_464,2023-06-18
90555.0,1766.0,21.0,194.0,5,Channel_50,2023-12-22
3778284.0,95198.0,3204.0,9614.0,7,Channel_408,2023-06-23
2961501.0,85991.0,1226.0,7837.0,4,Channel_401,2023-12-05
28577.0,337.0,13.0,115.0,1,Channel_146,2023-04-30
117763.0,5750.0,107.0,883.0,1,Channel_298,2023-08-15
682640.0,26379.0,373.0,3176.0,5,Channel_145,2023-06-24
658869.0,15106.0,389.0,1545.0,6,Channel_16,2023-05-10
107049.0,2435.0,103.0,306.0,3,Channel_85,2023-07-07
2618095.0,73154.0,2351.0,9656.0,7,Channel_216,2023-03-05
1988612.0,69700.0,502.0,10665.0,7,Channel_482,2023-10-02
815423.0,12928.0,429.0,3327.0,5,Channel_52,2023-03-28
265247.0,4657.0,258.0,994.0,5,Channel_36,2023-07-30
9795310.0,434690.0,4262.0,48517.0,4,Channel_107,2023-07-13
32960295.0,667452.0,14318.0,88757.0,1,Channel_219,2023-08-27
457200.0,11525.0,126.0,710.0,6,Channel_423,2023-01-21
353510.0,15855.0,72.0,414.0,4,Channel_337,2023-07-02
3212035.0,117323.0,2461.0,8861.0,5,Channel_409,2023-02-18
587682.0,13910.0,466.0,964.0,2,Channel_371,2023-08-17
910005.0,33987.0,885.0,3053.0,3,Channel_486,2023-02-24
5279312.0,56950.0,4203.0,33843.0,5,Channel_298,2023-04-13
26404.0,1041.0,8.0,159.0,4,Channel_254,2023-03-31
16795216.0,495134.0,2286.0,88620.0,2,Channel_405,2023-05-25
1390760.0,59145.0,1373.0,9690.0,2,Channel_68,2023-05-29
528086.0,25446.0,215.0,1571.0,5,Channel_473,2023-08-19
1006039.0,47316.0,383.0,7239.0,6,Channel_187,2023-10-31
1115551.0,51729.0,1021.0,4233.0,1,Channel_124,2023-09-08
37707.0,1150.0,24.0,144.0,2,Channel_30,2023-08-14
23911653.0,583580.0,7015.0,91760.0,7,Channel_185,2023-06-11
1306224.0,37360.0,1176.0,2203.0,3,Channel_289,2023-06-18
2916819.0,109660.0,2899.0,22834.0,4,Channel_359,2023-04-21
8065446.0,365848.0,1436.0,15885.0,4,Channel_474,2023-09-19
156010.0,2852.0,137.0,528.0,4,Channel_473,2023-06-23
3100097.0,144860.0,1400.0,10029.0,7,Channel_53,2023-10-25
704130.0,30001.0,403.0,1072.0,5,Channel_400,2023-09-01
6540614.0,321499.0,6039.0,13512.0,4,Channel_177,2023-07-29
17078.0,772.0,17.0,22.0,7,Channel_472,2023-09-01
986394.0,20909.0,331.0,3005.0,4,Channel_133,2023-09-12
360180.0,,105.0,2545.0,3,Channel_362,2023-03-24
2854839.0,41366.0,492.0,9638.0,7,Channel_487,2023-02-01
3078917.0,66655.0,1865.0,5745.0,1,Channel_77,2023-01-05
292070.0,10096.0,33.0,1612.0,6,Channel_350,2023-07-14
289425.0,12206.0,136.0,2309.0,5,Channel_60,2023-02-26
963829.0,44307.0,160.0,2531.0,5,Channel_455,2023-09-19
200129.0,6995.0,93.0,592.0,4,Channel_367,2023-03-23
6478292.0,66242.0,881.0,50550.0,3,Channel_465,2023-02-24
574690.0,10030.0,489.0,1294.0,2,Channel_311,2023-04-07
3590.0,50.0,1.0,16.0,7,Channel_91,2023-12-16
568272.0,13941.0,225.0,1522.0,4,Channel_419,2023-12-03
150680.0,4529.0,133.0,1134.0,7,Channel_453,2023-09-15
46048.0,540.0,36.0,362.0,4,Channel_298,2023-07-24
101230.0,2423.0,30.0,679.0,5,Channel_325,2023-07-31
1496765.0,25695.0,247.0,4795.0,5,Channel_280,2023-11-26
17146106.0,615250.0,12759.0,65574.0,4,Channel_199,2023-11-14
2249838.0,64280.0,1016.0,6066.0,5,Channel_455,2023-05-07
